"ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalue","rank","leading_edge","core_enrichment"
"hsa00310","Lysine degradation",62,0.264250743161914,1.10858980201913,0.263707571801567,0.515723087654034,0.382255044726441,3403,"tags=32%, list=20%, signal=26%","217/39/79813/1892/10157/7799/9757/4297/58508/6839/93166/2639/8085/55870/29072/2146/2122/64324/85007/5352"
"hsa04082","Neuroactive ligand signaling",129,0.227921586144334,1.09661884631217,0.266106442577031,0.515723087654034,0.382255044726441,1206,"tags=14%, list=7%, signal=13%","5026/111/64805/116443/1139/6539/5567/147/2892/53829/9934/5368/43/6506/2793/2918/148/23236"
"hsa05146","Amoebiasis",88,0.245226357236204,1.09063444064492,0.263736263736264,0.515723087654034,0.382255044726441,3672,"tags=32%, list=22%, signal=25%","3569/5567/912/911/4790/7124/1284/5293/1285/23236/1282/4843/5579/5295/2335/3592/2778/3908/2774/3458/5869/5970/7850/836/9630/1286/3689/7414"
"hsa04960","Aldosterone-regulated sodium reabsorption",29,-0.338876254509013,-1.13571516164302,0.283142389525368,0.530184331797235,0.392973749510252,2294,"tags=28%, list=14%, signal=24%","3291/482/6338/5291/5578/6337/483/2810"
"hsa04156","Integrated stress response (ISR) signaling pathway",50,-0.300435499012293,-1.13220453343381,0.285483870967742,0.530184331797235,0.392973749510252,2082,"tags=40%, list=12%, signal=35%","9361/9812/11345/51142/468/5500/8890/9894/3320/5501/3326/79094/11337/57761/8894/64223/23645/2887/84335/27113"
"hsa00565","Ether lipid metabolism",39,0.290036721859576,1.12400604164202,0.284313725490196,0.530184331797235,0.392973749510252,3145,"tags=31%, list=19%, signal=25%","26279/5051/5322/133121/8613/5337/5168/11145/8611/10390/254531/5321"
"hsa00515","Mannose type O-glycan biosynthesis",21,0.341069014319407,1.12323635721037,0.283372365339578,0.530184331797235,0.392973749510252,3094,"tags=33%, list=18%, signal=27%","2526/10329/2683/120071/27087/729920/148789"
"hsa01232","Nucleotide metabolism",76,-0.270496402879401,-1.09310774846367,0.280254777070064,0.530184331797235,0.392973749510252,4483,"tags=32%, list=27%, signal=23%","83549/84284/158/4833/9615/4832/4830/353/2987/3615/10201/122622/56953/957/79077/954/3704/1635/1854/1841/158067/955/956/7498"
"hsa00230","Purine metabolism",113,0.230923890647473,1.08352515896611,0.281081081081081,0.530184331797235,0.392973749510252,3519,"tags=28%, list=21%, signal=23%","27115/111/5634/5236/5631/5144/2983/1633/5167/122481/5137/2977/5142/22875/5150/10846/5169/132/58497/5138/113/9583/51816/204/205/3251/4881/6240/2982/196883/5151/9060"
"hsa04973","Carbohydrate digestion and absorption",32,-0.328720749420228,-1.1165595339748,0.291736930860034,0.536446566959307,0.397615331474043,2291,"tags=22%, list=14%, signal=19%","2542/5332/482/5291/80201/6523/483"
"hsa04330","Notch signaling pathway",60,0.262761273207893,1.09609881640575,0.296791443850267,0.536446566959307,0.397615331474043,3821,"tags=30%, list=23%, signal=23%","4851/1840/2033/4242/28514/23013/342371/6868/7090/4855/3065/54567/3955/7091/23493/171558/7088/9794"
"hsa01522","Endocrine resistance",93,0.240776435777071,1.08420447439653,0.296195652173913,0.536446566959307,0.397615331474043,2920,"tags=26%, list=17%, signal=21%","4851/111/5567/3845/5293/1029/8202/4193/28514/1027/2475/5295/1870/6198/2778/2885/113/4855/5601/3479/5604/1564/54567/5469"
"hsa01200","Carbon metabolism",105,0.233195980191972,1.07608573127667,0.292682926829268,0.536446566959307,0.397615331474043,4118,"tags=30%, list=25%, signal=23%","2731/48/5634/5631/847/387712/39/3419/229/230/5313/275/8801/1892/50/6389/2806/22934/2271/3418/6390/5095/3417/7167/5096/5214/5160/4190/2539/6472/5230/4967"
"hsa05131","Shigellosis",223,0.202438087830023,1.05206151829439,0.295454545454545,0.536446566959307,0.397615331474043,2086,"tags=17%, list=12%, signal=15%","1729/92610/5336/23157/115004/3708/9267/4790/23118/5588/10392/81873/7124/10892/3059/5293/6352/8517/1399/6885/8454/23236/29110/4193/51196/114548/9844/2475/10318/5295/10097/2308/989/6198/7094/4792/9252"
"hsa04970","Salivary secretion",65,0.254413153913876,1.06927798281898,0.307277628032345,0.552445948270918,0.409474106784424,3459,"tags=29%, list=21%, signal=23%","111/5567/147/952/3708/2983/148/23236/2977/5579/478/2778/113/481/1470/153/2982/3778/196883"
"hsa03060","Protein export",30,-0.325770442078906,-1.0966206147863,0.3125,0.558862433862434,0.414230019493177,5007,"tags=47%, list=30%, signal=33%","6727/6728/60559/5018/439/29100/29927/9789/10952/23478/28972/23480/58477/7485"
"hsa01210","2-Oxocarboxylic acid metabolism",28,0.322013205133702,1.12531217036594,0.3175,0.564815789473684,0.418642659279778,5199,"tags=46%, list=31%, signal=32%","48/594/3419/50/2806/3418/3417/1629/5160/4967/55753/1738/51166"
"hsa04979","Cholesterol metabolism",40,-0.306746298773325,-1.10517546147547,0.320534223706177,0.566862329206334,0.420159558863617,4385,"tags=40%, list=26%, signal=30%","9218/10948/706/3988/29116/7419/3990/7417/6272/1581/255738/4043/949/83930/4023/3931"
"hsa00260","Glycine, serine and threonine metabolism",35,0.285376282953721,1.08052202010536,0.322274881516588,0.566862329206334,0.420159558863617,1581,"tags=20%, list=9%, signal=18%","2731/314/4129/1491/8639/211/275"
"hsa04740","Olfactory transduction",36,0.281534301253509,1.07287058058113,0.325358851674641,0.566862329206334,0.420159558863617,2374,"tags=25%, list=14%, signal=22%","5567/26659/156/5137/816/6546/818/2774/5138"
"hsa04510","Focal adhesion",193,0.205980242198524,1.0506736269463,0.323899371069182,0.566862329206334,0.420159558863617,2701,"tags=21%, list=16%, signal=18%","5649/1729/8516/2324/3672/3695/894/80310/330/5880/5908/1284/5293/3082/7409/1399/7450/3791/2002/1285/3696/1282/3676/5579/7148/5295/2335/1299/7094/7424/63923/2885/2534/5062/3908/3371/5601/3479/5604/5058/10451"
"hsa04720","Long-term potentiation",58,0.256452119874502,1.06841056104928,0.330708661417323,0.573228346456693,0.424878064331028,2109,"tags=24%, list=13%, signal=21%","5567/3708/3845/5908/2033/5530/23236/816/814/5579/6196/5502/818/6195"
"hsa04923","Regulation of lipolysis in adipocytes",49,0.264535872405771,1.0678229665027,0.332460732984293,0.573325141574955,0.424949809077668,4293,"tags=39%, list=26%, signal=29%","111/5567/4886/3643/5293/57104/5295/2778/11145/113/153/4881/196883/5140/3667/7253/2770/2771/5742"
"hsa00220","Arginine biosynthesis",19,-0.369744652870959,-1.09524159368409,0.340277777777778,0.58087822671156,0.430548171776242,4914,"tags=42%, list=29%, signal=30%","1373/95/2875/435/27165/162417/2744/383"
"hsa05412","Arrhythmogenic right ventricular cardiomyopathy",73,-0.262439809900085,-1.0545668872631,0.340222575516693,0.58087822671156,0.430548171776242,2462,"tags=22%, list=15%, signal=19%","1674/784/6445/4000/3690/6543/8082/3674/487/2697/1499/6262/9254/6640/3675/6444"
"hsa00592","alpha-Linolenic acid metabolism",15,0.36218516907431,1.08858321459991,0.342657342657343,0.582000913659205,0.431380309719374,3145,"tags=33%, list=19%, signal=27%","26279/5322/30/11145/5321"
"hsa00770","Pantothenate and CoA biosynthesis",20,0.334322643174908,1.08270326660852,0.345070422535211,0.583169014084507,0.432246108228317,2487,"tags=30%, list=15%, signal=26%","217/51733/5167/1806/5169/8875"
"hsa00601","Glycosphingolipid biosynthesis - lacto and neolacto series",21,-0.357802922973582,-1.08868757442554,0.347826086956522,0.584901579061216,0.433530289058142,3354,"tags=38%, list=20%, signal=31%","8708/8702/8706/84002/2523/10402/8704/6484"
"hsa00030","Pentose phosphate pathway",28,0.308134317414971,1.07681080144057,0.355,0.592763870737129,0.439357836298464,2018,"tags=25%, list=12%, signal=22%","5634/5236/5631/229/230/51071/22934"
"hsa00061","Fatty acid biosynthesis",16,0.346044436369918,1.0673306913382,0.356009070294785,0.592763870737129,0.439357836298464,2218,"tags=25%, list=13%, signal=22%","51703/2180/32/2182"
"hsa05410","Hypertrophic cardiomyopathy",84,-0.254056247220133,-1.04130384014875,0.360708534621578,0.597644532853399,0.442975393394921,2462,"tags=20%, list=15%, signal=17%","1674/784/6445/4000/3690/6543/70/4634/8082/3674/487/6262/9254/6640/3675/7134/6444"
"hsa04962","Vasopressin-regulated water reabsorption",39,-0.300789613105158,-1.0705735948347,0.37037037037037,0.610659439927733,0.45262207008035,4815,"tags=44%, list=29%, signal=31%","51143/90993/148327/10540/6844/84516/6810/112/51626/10671/361/9586/10488/8766/1781/9230/8655"
"hsa04728","Dopaminergic synapse",110,-0.240296734780539,-1.04420194485511,0.374407582938389,0.614319238025123,0.455334720180565,3052,"tags=25%, list=18%, signal=20%","805/9586/2931/2903/5528/5525/5501/10488/5332/408/5521/220074/3710/5523/2787/55970/2785/2891/2932/5518/5578/5522/815/774/2784/2890/808"
"hsa04916","Melanogenesis",86,-0.251899887184563,-1.04005462772696,0.379746835443038,0.620069711979453,0.45959698365341,2716,"tags=23%, list=16%, signal=20%","434/3265/7472/10488/4286/4157/5332/1855/8326/1856/2932/54361/5578/5605/7306/1857/815/1910/1499/808"
"hsa05033","Nicotine addiction",27,-0.317043895773582,-1.03582664270971,0.38758389261745,0.629823825503356,0.466826753253811,1696,"tags=22%, list=10%, signal=20%","8973/1141/2891/774/2890/2568"
"hsa04742","Taste transduction",37,0.270240264773348,1.03577156303308,0.396593673965937,0.638326960954698,0.473129295257609,1553,"tags=19%, list=9%, signal=17%","6328/5567/6335/6326/5137/23236/9033"
"hsa04724","Glutamatergic synapse",94,0.226918161671817,1.02599561937354,0.395225464190981,0.638326960954698,0.473129295257609,2230,"tags=21%, list=13%, signal=19%","111/116443/5567/2892/3708/81539/156/50944/6506/2793/2918/5530/23236/5579/5337/2778/10991/2901/9456/9229"
"hsa03250","Viral life cycle - HIV-1",63,0.246631422087287,1.03710910467367,0.401055408970976,0.642448948967725,0.476184521502082,2523,"tags=22%, list=15%, signal=19%","256987/200316/27350/9582/140564/2033/9972/904/5045/1025/1234/23534/25939/60489"
"hsa04115","p53 signaling pathway",72,-0.250096552848366,-1.00486950124983,0.421383647798742,0.671828646018749,0.497960815174283,2282,"tags=19%, list=14%, signal=17%","64065/10572/6477/595/55367/10848/1021/598/9538/581/9540/27113/575/2810"
"hsa05150","Staphylococcus aureus infection",58,-0.265865930502683,-1.02298014929486,0.42512077294686,0.673694467821234,0.499343766245574,146,"tags=12%, list=1%, signal=12%","2266/10747/3858/25984/1828/3872/3861"
"hsa03030","DNA replication",35,0.265955471505055,1.00698887922413,0.42654028436019,0.673694467821234,0.499343766245574,4734,"tags=37%, list=28%, signal=27%","23649/6118/5557/5983/6119/4174/4171/246243/1763/5427/2237/57804/4176"
"hsa05031","Amphetamine addiction",56,0.24109680014484,0.99488048793568,0.431693989071038,0.678663108400051,0.503026533164784,2139,"tags=20%, list=13%, signal=17%","111/116443/5567/2892/4129/5530/816/814/5579/818/2778"
"hsa04919","Thyroid hormone signaling pathway",114,-0.229248391315083,-1.00430039545037,0.440251572327044,0.685737472103875,0.508270066523582,2223,"tags=21%, list=13%, signal=18%","5332/595/6714/572/4609/482/3690/5291/84812/1734/113026/2932/6258/54361/5578/5208/5605/29079/487/6513/9862/1499/483/7067"
"hsa01521","EGFR tyrosine kinase inhibitor resistance",77,-0.245613293866619,-0.994418161824675,0.44,0.685737472103875,0.508270066523582,2687,"tags=26%, list=16%, signal=22%","3265/6199/6194/4233/6714/572/2261/3480/5291/5154/598/2549/581/2932/5578/1978/5605/9542/3084/2263"
"hsa04512","ECM-receptor interaction",81,0.226449079655395,0.99908703787072,0.456692913385827,0.702504925415142,0.52069813842667,2570,"tags=23%, list=15%, signal=20%","2811/5649/8516/3672/3695/1284/7450/1285/3696/1282/2814/3676/7148/2335/1299/63923/3908/3371/3161"
"hsa05032","Morphine addiction",73,0.231769822190095,0.995772501618938,0.458445040214477,0.702504925415142,0.52069813842667,2448,"tags=23%, list=15%, signal=20%","27115/111/5567/5144/156/2870/2793/5137/5579/5142/5150/10846/2562/2778/5138/2869/113"
"hsa00670","One carbon pool by folate",36,0.260857342033755,0.994074848963424,0.45933014354067,0.702504925415142,0.52069813842667,4091,"tags=36%, list=24%, signal=27%","2731/1491/4522/275/25902/27430/1719/23743/635/55349/441024/6472/10797"
"hsa04657","IL-17 signaling pathway",80,0.225608378535587,0.987954794511366,0.457446808510638,0.702504925415142,0.52069813842667,3347,"tags=31%, list=20%, signal=25%","6364/3569/7128/4790/23118/7124/8517/6885/29110/7187/9641/3627/23765/4792/3458/841/5601/1147/6374/7188/7186/4312/5970/836/6356"
"hsa03272","Virion - Hepatitis viruses",36,-0.289461521465353,-1.00671531265158,0.470890410958904,0.7061336588343,0.523387763321592,2917,"tags=25%, list=17%, signal=21%","9076/928/4072/128866/9071/949/10015/100506658/1364"
"hsa04972","Pancreatic secretion",65,0.237443795660169,0.997957137634227,0.46900269541779,0.7061336588343,0.523387763321592,2565,"tags=23%, list=15%, signal=20%","489/26279/111/952/3708/5908/5322/23236/219931/5579/8671/478/2778/113/481"
"hsa00040","Pentose and glucuronate interconversions",16,-0.352690017521599,-0.994185189808118,0.46524064171123,0.7061336588343,0.523387763321592,2911,"tags=50%, list=17%, signal=41%","7358/51181/6652/51084/6120/55277/28970/27294"
"hsa03440","Homologous recombination",40,0.254801186307637,0.991851204883459,0.466501240694789,0.7061336588343,0.523387763321592,4731,"tags=38%, list=28%, signal=27%","672/675/6118/580/7156/83990/6119/641/51720/8438/7516/5889/5888/472/57804"
"hsa04540","Gap junction",77,0.225935918257017,0.984162959439244,0.472148541114058,0.7061336588343,0.523387763321592,3542,"tags=29%, list=21%, signal=23%","111/5567/80310/3708/3845/2983/1902/23236/2977/5579/113457/2778/2885/113/5604/7082/153/6655/5156/2982/196883/7277"
"hsa05322","Systemic lupus erythematosus",77,0.225739324305553,0.983306608281921,0.474801061007958,0.706422578184592,0.523601910955879,3256,"tags=29%, list=19%, signal=23%","3112/3111/940/959/715/730/7124/958/3118/8345/3113/2215/717/3122/3458/714/3119/941/713/8339/2214/440689"
"hsa00532","Glycosaminoglycan biosynthesis - chondroitin sulfate / dermatan sulfate",21,-0.318442804814,-0.968926474621945,0.476521739130435,0.706422578184592,0.523601910955879,2625,"tags=33%, list=16%, signal=28%","26229/11285/337876/9469/79586/55790/64131"
"hsa04730","Long-term depression",50,0.241783911515547,0.977972257941186,0.479057591623037,0.707080637417408,0.524089665852828,4317,"tags=40%, list=26%, signal=30%","5519/2892/3708/3845/2983/4067/23236/2977/5579/2778/3479/5604/2768/5321/2982/10672/2770/369/2771/3709"
"hsa04120","Ubiquitin mediated proteolysis",137,0.202817688660718,0.981969152338945,0.492753623188406,0.718071519795658,0.532236131147202,2579,"tags=20%, list=15%, signal=17%","84447/7326/330/8651/9320/672/23759/8925/57154/25898/9690/8454/7317/4193/51465/63893/4734/868/26232/10075/7337/57448/22954/23221/991/10401/4591/27339"
"hsa04022","cGMP-PKG signaling pathway",140,0.201751702457449,0.98014005199679,0.492877492877493,0.718071519795658,0.532236131147202,4317,"tags=32%, list=26%, signal=24%","489/111/147/3764/3708/5294/4209/2983/3643/4775/5530/148/23236/1909/6546/2977/478/624/5138/113/481/4208/5604/2626/153/2768/4846/4881/2982/3778/196883/150/5534/23533/5140/7408/775/64764/5532/3667/10672/2770/2771/340156/3709"
"hsa04550","Signaling pathways regulating pluripotency of stem cells",120,0.204866668852378,0.973463356021226,0.491620111731844,0.718071519795658,0.532236131147202,3911,"tags=32%, list=23%, signal=25%","3718/6932/8322/3175/2264/3716/3845/6774/4086/80326/5293/3399/130399/7855/3625/6929/81029/5295/3397/5978/8325/2885/3479/5604/5013/7480/3198/7994/3717/648/2103/3572/463/3977/2260/83729/6498/1852/3398"
"hsa05225","Hepatocellular carcinoma",152,0.198580556232366,0.979198459967653,0.504398826979472,0.731703019395114,0.542339827518023,2295,"tags=19%, list=14%, signal=17%","5336/4257/6932/8322/10023/3845/55274/80326/7015/5293/1029/3082/7855/2002/57492/7048/2475/5579/6603/81029/5295/8289/4040/1870/6198/2953/8325/2885/23401"
"hsa00513","Various types of N-glycan biosynthesis",42,-0.268719038280297,-0.97258030508421,0.506688963210702,0.731884057971015,0.542474013693869,2349,"tags=33%, list=14%, signal=29%","83539/85365/2530/3703/3073/1603/100128731/200185/56052/10195/746/8704/58505/199857"
"hsa04929","GnRH secretion",54,-0.250176208176195,-0.956276262530545,0.510268562401264,0.733918187623945,0.543981714900339,4120,"tags=31%, list=25%, signal=24%","2796/8912/5296/3762/2100/3265/5332/408/2767/3710/5291/7223/2852/3972/5578/5605/9568"
"hsa04360","Axon guidance",172,0.195408942784626,0.981949181127392,0.519402985074627,0.743890715911966,0.551373373986446,4274,"tags=31%, list=25%, signal=24%","5336/91584/10371/10507/3984/56288/2042/3845/5880/57715/4775/5293/10500/5530/816/1942/3983/81029/8829/5295/2041/818/6092/2534/5062/90249/9901/9353/10501/5058/84628/9423/64218/6405/8482/10505/10509/2045/1073/2048/6586/5534/1020/23654/219699/5727/5532/84612/6387/6091/2770/27289/22885/2771"
"hsa05414","Dilated cardiomyopathy",88,-0.232874930281681,-0.968635491680067,0.523510971786834,0.746151188236649,0.55304884086055,2462,"tags=19%, list=15%, signal=17%","1674/784/6445/4000/3690/6543/70/4634/8082/3674/487/6262/9254/6640/3675/7134/6444"
"hsa04310","Wnt signaling pathway",156,-0.209273113241879,-0.966569005907207,0.537878787878788,0.746151188236649,0.55304884086055,2633,"tags=19%, list=16%, signal=16%","7472/3725/1488/1460/56998/5332/6477/595/8313/1855/81839/4609/54894/8326/6500/1856/22943/2239/2932/54361/5578/84445/1857/815/6423/1499/147111/4316/343637/147495"
"hsa04912","GnRH signaling pathway",81,0.218818010390579,0.965418972629855,0.530183727034121,0.746151188236649,0.55304884086055,2681,"tags=21%, list=16%, signal=18%","4216/111/5567/2185/3708/3845/2002/23236/816/5579/818/5337/2778/2885/113/5601/5604"
"hsa05120","Epithelial cell signaling in Helicobacter pylori infection",69,0.226113667023667,0.958841828220634,0.538461538461538,0.746151188236649,0.55304884086055,3272,"tags=28%, list=19%, signal=22%","5336/1445/4790/10392/9020/6352/50848/8517/4067/6868/3577/4792/5601/1147/5058/7082/23545/5970/836"
"hsa01524","Platinum drug resistance",70,0.224231807720147,0.958756786570982,0.533333333333333,0.746151188236649,0.55304884086055,2064,"tags=20%, list=12%, signal=18%","4257/1317/330/540/672/538/5293/1029/4217/4193/5295/356/2956/2953"
"hsa00340","Histidine metabolism",21,0.289643560526052,0.953877849220416,0.53864168618267,0.746151188236649,0.55304884086055,5322,"tags=52%, list=32%, signal=36%","4129/217/144193/57571/55748/138199/222/219/3176/4128/26"
"hsa04913","Ovarian steroidogenesis",36,0.24969225253331,0.951526939166117,0.528708133971292,0.746151188236649,0.55304884086055,3459,"tags=31%, list=21%, signal=24%","654/111/5567/3643/1573/2778/113/3479/5321/1543/196883"
"hsa04930","Type II diabetes mellitus",40,0.243290779056736,0.947045246693289,0.535980148883375,0.746151188236649,0.55304884086055,1671,"tags=18%, list=10%, signal=16%","8651/7124/3643/5293/5313/2475/5295"
"hsa04722","Neurotrophin signaling pathway",115,0.201824447535634,0.948228744080986,0.546961325966851,0.749537159481619,0.555558529917861,4925,"tags=38%, list=29%, signal=27%","5336/3845/4790/5908/5293/10019/1399/4217/816/814/5295/356/9261/397/6196/818/4792/9252/6195/2885/10603/5601/5604/5970/6655/4803/53358/4915/6197/2309/51135/10818/3667/11213/5600/2889/5599/627/3656/673/817/5290/10000/6654"
"hsa05217","Basal cell carcinoma",52,-0.246486951836304,-0.940277634652265,0.545886075949367,0.749537159481619,0.555558529917861,2633,"tags=19%, list=16%, signal=16%","7472/8313/1855/8326/1856/581/2932/54361/1857/1499"
"hsa00500","Starch and sucrose metabolism",26,0.272855879405979,0.925553813439819,0.547738693467337,0.749537159481619,0.555558529917861,2280,"tags=23%, list=14%, signal=20%","5236/5167/5837/7360/2998/5169"
"hsa05206","MicroRNAs in cancer",167,0.193433481126954,0.966454833045297,0.558558558558559,0.75820398711965,0.561982400917087,2693,"tags=20%, list=16%, signal=17%","4851/5336/894/85414/3845/6774/8651/4790/2033/672/5293/1029/1399/4193/27086/1942/1027/10018/2475/5579/7148/5295/4170/1870/9252/63923/113130/2885/7430/3371/4855/23405/5604/3065"
"hsa04710","Circadian rhythm",32,0.255372111763281,0.932841673031014,0.557457212713936,0.75820398711965,0.561982400917087,4507,"tags=38%, list=27%, signal=27%","1408/8454/406/6095/51422/5562/5563/8945/1453/8864/8553/23291"
"hsa04370","VEGF signaling pathway",53,0.229784596844863,0.938692655547468,0.566757493188011,0.766256130790191,0.567950666857881,1835,"tags=19%, list=11%, signal=17%","5336/3845/5880/9047/5293/3791/5530/5579/5295/9261"
"hsa05171","Coronavirus disease",198,-0.199522798863091,-0.953520632795466,0.575402635431918,0.774844983171268,0.574316742431522,4006,"tags=32%, list=24%, signal=25%","1432/6167/6166/6201/9636/6142/6143/6144/5648/6228/9349/5296/6154/3921/1839/6138/6128/6205/6202/6137/6231/6210/6189/4736/6222/6187/23521/3725/6193/6203/6229/6208/6217/6194/6168/6209/6133/6146/6175/6170/6234/51065/6141/9045/6160/51121/6223/6176/733/6159/6156/5291/25873/6188/6224/6132/4314/2266/6158/6129/5578/10747/7113"
"hsa05216","Thyroid cancer",37,-0.259405397162818,-0.909350568218947,0.578680203045685,0.776166304085086,0.575296108291032,5501,"tags=43%, list=33%, signal=29%","578/6257/7157/5595/10342/1647/1643/4914/3265/595/4609/581/6258/5605/999/1499"
"hsa04392","Hippo signaling pathway - multiple species",27,0.261924744309964,0.903009486533677,0.588669950738916,0.786444440117604,0.582914284484552,701,"tags=11%, list=4%, signal=11%","79633/9113/55233"
"hsa00564","Glycerophospholipid metabolism",89,0.209970972111241,0.937510195442522,0.595628415300546,0.789499624986607,0.585178793979484,2933,"tags=21%, list=17%, signal=18%","8526/10162/8527/26279/1606/5322/43/8525/23175/8613/5337/11145/9489/259230/8611/55500/56895/10390/254531"
"hsa00900","Terpenoid backbone biosynthesis",23,-0.28397200229399,-0.891284924259578,0.595278246205734,0.789499624986607,0.585178793979484,5276,"tags=57%, list=31%, signal=39%","2342/4597/3422/9453/10654/10269/9986/4598/3156/38/2339/3157/91734"
"hsa00240","Pyrimidine metabolism",51,-0.238806390775656,-0.905611426559598,0.602870813397129,0.795977870813397,0.589980483505414,1944,"tags=18%, list=12%, signal=16%","56953/957/79077/1635/1854/1841/81602/955/956"
"hsa04981","Folate transport and metabolism",23,0.268407804990242,0.894337925915644,0.623471882640587,0.81997469390085,0.607766979596394,4190,"tags=48%, list=25%, signal=36%","4522/11309/8714/2356/1244/1719/23743/113235/635/6472/4363"
"hsa04976","Bile secretion",49,0.225292358582557,0.909412974823329,0.633507853403141,0.829944397094038,0.615156544716229,2565,"tags=27%, list=15%, signal=23%","111/5567/5244/570/6579/8714/8671/478/64240/2778/2052/113/481"
"hsa05418","Fluid shear stress and atherosclerosis",130,-0.20451134675212,-0.918492639534922,0.641221374045801,0.836806271920776,0.620242580869339,5514,"tags=38%, list=33%, signal=26%","5607/119391/6613/7157/387/5603/5327/4258/71/4259/2949/2944/657/658/1843/7341/25828/2946/1432/6385/92/2938/6612/5296/4780/3320/652/805/5598/3725/2950/3326/6714/659/3690/5291/5154/5747/4313/27035/857/3674/2947/2817/1499/808/6382/2941/2940"
"hsa04934","Cushing syndrome",130,-0.20305688137033,-0.911960406635146,0.658015267175573,0.855419847328244,0.634039002379702,2633,"tags=19%, list=16%, signal=16%","7472/79798/3777/10488/9070/5332/595/8313/1855/2767/3710/8326/3164/1021/1856/1395/949/1583/2932/54361/5605/1857/815/1499/3776"
"hsa04914","Progesterone-mediated oocyte maturation",89,0.203453497946897,0.908409989751381,0.680327868852459,0.870240116420082,0.645023817215757,4943,"tags=37%, list=29%, signal=26%","111/5567/3845/285955/6790/22849/5293/100310812/5295/6196/729597/6195/113/5601/3479/442590/5604/196883/4085/5140/6197/64682/2770/441272/369/2771/5347/5600/5599/673/5290/10000/699"
"hsa05218","Melanoma",61,-0.225642668391271,-0.879296013801746,0.682692307692308,0.870240116420082,0.645023817215757,2687,"tags=21%, list=16%, signal=18%","3265/4286/595/4233/572/3480/5291/1021/5154/581/5605/999/2254"
"hsa00620","Pyruvate metabolism",43,0.221757444275518,0.875461872442235,0.676844783715013,0.870240116420082,0.645023817215757,5146,"tags=40%, list=31%, signal=27%","217/39/5313/32/125/2271/3029/3945/5105/9380/5160/4190/219/2739/130/1738/10327"
"hsa05213","Endometrial cancer",57,-0.226010057453206,-0.871613435321088,0.677830940988836,0.870240116420082,0.645023817215757,2193,"tags=42%, list=13%, signal=37%","51426/1956/8312/578/7157/5595/1950/3611/1647/1495/2064/1643/5296/3265/595/8313/572/4609/5291/581/2932/5605/999/1499"
"hsa03022","Basal transcription factors",40,0.222459321336012,0.865955724547842,0.684863523573201,0.870240116420082,0.645023817215757,4664,"tags=35%, list=28%, signal=25%","6874/6877/6872/9519/83860/6908/27097/8148/2961/2963/728340/51616/2960/129685"
"hsa00590","Arachidonic acid metabolism",41,-0.237938493038219,-0.857974373524501,0.679465776293823,0.870240116420082,0.645023817215757,3605,"tags=27%, list=21%, signal=21%","81579/8605/8399/1571/5743/22949/2053/8398/127281/874/27306"
"hsa04911","Insulin secretion",65,-0.221091296077015,-0.869711698010537,0.692551505546751,0.876713141853191,0.649821637374835,3005,"tags=23%, list=18%, signal=19%","9586/6804/6616/10488/5332/54795/2767/3710/482/5578/9699/6513/815/6262/483"
"hsa05205","Proteoglycans in cancer",184,0.18051715916453,0.91357969373305,0.703703703703704,0.880089786756453,0.652324413727923,2307,"tags=18%, list=14%, signal=16%","2719/5336/5567/8322/3708/3845/6774/5777/80326/7124/3059/5293/3082/7409/3791/7855/2002/4193/816/51196/2475/5579/81029/5295/2335/356/9138/818/6198/3091/8325/2885/7430"
"hsa04390","Hippo signaling pathway",140,-0.197649248154352,-0.895166508690138,0.715821812596006,0.880089786756453,0.652324413727923,3499,"tags=24%, list=21%, signal=19%","10971/10413/329/652/7534/84552/60485/154796/4087/5501/3996/7472/8463/595/8313/1855/23513/5521/6591/4609/659/8326/655/1856/2932/5518/54361/5522/1857/999/27113/7531/126374/1499"
"hsa04152","AMPK signaling pathway",111,-0.205526593039462,-0.893714063466063,0.707740916271722,0.880089786756453,0.652324413727923,3005,"tags=22%, list=18%, signal=18%","9586/9370/3952/5528/5525/10488/6199/29904/55437/595/5521/5523/3480/5291/9230/2997/8660/5518/1978/5208/5522/5862/84335/1149"
"hsa05226","Gastric cancer",122,-0.198806540010943,-0.882457504659778,0.716049382716049,0.880089786756453,0.652324413727923,2740,"tags=19%, list=16%, signal=16%","4087/3265/7472/6199/595/8313/1855/4233/4609/8326/5291/2549/1856/581/2932/6258/54361/5605/1857/999/2254/1499/2263"
"hsa05211","Renal cell carcinoma",67,0.208548829412351,0.878475055908841,0.706043956043956,0.880089786756453,0.652324413727923,2700,"tags=24%, list=16%, signal=20%","3845/5908/2113/405/2033/5293/3082/1399/5295/3091/2034/2885/5062/2271/5604/5058"
"hsa04216","Ferroptosis",40,0.219058946506033,0.852719263913401,0.704714640198511,0.880089786756453,0.652324413727923,3126,"tags=22%, list=19%, signal=18%","10162/51703/7037/1536/2180/8031/2182/30061/9474"
"hsa04136","Autophagy - other",31,-0.248726288201204,-0.838901505237006,0.715966386554622,0.880089786756453,0.652324413727923,2303,"tags=19%, list=14%, signal=17%","84938/83734/11337/64223/23192/9706"
"hsa05219","Bladder cancer",40,-0.232290796802714,-0.8369199223579,0.712854757929883,0.880089786756453,0.652324413727923,2687,"tags=25%, list=16%, signal=21%","1839/3265/1613/595/6714/2261/4609/4313/5605/999"
